tahun,nama_provinsi,nama_kabupaten/kota,nama_kecamatan,nama_kelurahan,jenis_pekerjaan,jumlah
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,CIDENG,Dokter,99
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,CIDENG,Bidan,4
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,CIDENG,Perawat,14
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,CIDENG,Pelaut,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,CIDENG,Peneliti,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,CIDENG,Sopir,64
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,CIDENG,Pedagang,156
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,CIDENG,Wiraswasta,1208
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,CIDENG,Lainnya,1665
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Belum/Tidak Bekerja,264
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Mengurus Rumah Tangga,4321
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pelajar/Mahasiswa,2223
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pensiunan,138
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pegawai Negeri Sipil,84
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Tentara Nasional Indonesia,12
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Kepolisian RI,6
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Perdagangan,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Petani/Pekebun,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Konstruksi,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Transportasi,86
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Karyawan Swasta,6661
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Karyawan BUMN,25
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Karyawan BUMD,2
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Karyawan Honorer,13
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Buruh Harian Lepas,347
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pembantu Rumah Tangga,2
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Tukang Jahit,6
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Penata Rambut,2
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Mekanik,7
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Seniman,10
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Perancang Busana,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Imam Mesjid,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pendeta,25
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pastor,27
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Wartawan,8
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Ustadz/Mubaligh,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Anggota DPR-RI,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Dosen,16
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Guru,95
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pengacara,4
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Notaris,5
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Arsitek,3
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Akuntan,2
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Konsultan,6
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Dokter,61
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Bidan,5
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Perawat,8
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Apoteker,2
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pelaut,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Sopir,67
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pedagang,233
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Biarawati,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Wiraswasta,1112
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Lainnya,1854
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Belum/Tidak Bekerja,245
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Mengurus Rumah Tangga,3594
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pelajar/Mahasiswa,1539
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pensiunan,154
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pegawai Negeri Sipil,163
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Tentara Nasional Indonesia,796
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Kepolisian RI,13
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Perdagangan,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Petani/Pekebun,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Konstruksi,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Transportasi,43
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Karyawan Swasta,5099
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Karyawan BUMN,21
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Karyawan BUMD,8
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Karyawan Honorer,23
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Buruh Harian Lepas,288
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pembantu Rumah Tangga,5
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Tukang Jahit,5
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Penata Rambut,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Mekanik,2
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Seniman,9
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Imam Mesjid,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pendeta,10
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pastor,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Wartawan,5
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Anggota DPRD Provinsi,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Dosen,22
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Guru,70
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pengacara,12
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Notaris,8
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Arsitek,2
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Konsultan,3
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Dokter,95
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Bidan,21
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Perawat,24
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Apoteker,3
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Penyiar Televisi,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pelaut,4
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Sopir,84
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pedagang,106
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Wiraswasta,1087
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Lainnya,1318
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Belum/Tidak Bekerja,153
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Mengurus Rumah Tangga,2662
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pelajar/Mahasiswa,1271
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pensiunan,56
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pegawai Negeri Sipil,76
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Tentara Nasional Indonesia,9
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Kepolisian RI,7
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Industri,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Konstruksi,2
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Transportasi,56
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Karyawan Swasta,3499
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Karyawan BUMN,26
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Karyawan BUMD,2
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Karyawan Honorer,25
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Buruh Harian Lepas,296
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pembantu Rumah Tangga,2
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Tukang Jahit,2
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Seniman,12
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Penterjemah,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pendeta,7
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Wartawan,5
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Anggota DPD,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Dosen,19
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Guru,33
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pengacara,8
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Konsultan,3
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Dokter,29
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Perawat,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Apoteker,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pelaut,2
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Sopir,30
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pedagang,140
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Biarawati,27
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Wiraswasta,904
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Lainnya,1010
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Belum/Tidak Bekerja,351
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Mengurus Rumah Tangga,5291
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pelajar/Mahasiswa,2243
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pensiunan,156
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pegawai Negeri Sipil,113
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Tentara Nasional Indonesia,18
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Kepolisian RI,15
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Petani/Pekebun,2
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Industri,2
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Konstruksi,2
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Transportasi,56
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Karyawan Swasta,7359
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Karyawan BUMN,25
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Karyawan Honorer,27
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Buruh Harian Lepas,563
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pembantu Rumah Tangga,5
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Tukang Cukur,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Tukang Jahit,13
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Mekanik,6
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Seniman,4
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Imam Mesjid,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pendeta,6
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Wartawan,11
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Ustadz/Mubaligh,2
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Dosen,13
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Guru,151
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pengacara,2
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Notaris,3
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Konsultan,3
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Dokter,37
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Bidan,6
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Perawat,7
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Psikiater/Psikolog,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pelaut,1
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Sopir,129
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pedagang,342
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Biarawati,3
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Wiraswasta,1305
2020,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Lainnya,1558
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Belum/Tidak Bekerja,368
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Mengurus Rumah Tangga,3379
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pelajar/Mahasiswa,1555
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pensiunan,95
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pegawai Negeri Sipil,55
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Tentara Nasional Indonesia,66
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Kepolisian RI,3
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Perdagangan,2
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Industri,1
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Konstruksi,2
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Transportasi,25
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Karyawan Swasta,4224
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Karyawan BUMN,20
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Karyawan BUMD,1
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Karyawan Honorer,18
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Buruh Harian Lepas,245
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Buruh Tani/Perkebunan,1
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pembantu Rumah Tangga,6
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Tukang Jahit,2
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Penata Rias,1
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Mekanik,2
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Seniman,2
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Tabib,1
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Penterjemah,1
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Imam Mesjid,2
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pendeta,20
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pastor,7
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Wartawan,4
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Anggota DPR-RI,1
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Dosen,12
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Guru,72
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pengacara,4
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Notaris,4
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Arsitek,2
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Konsultan,4
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Dokter,60
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Bidan,1
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Perawat,5
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Peneliti,1
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Sopir,50
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pedagang,350
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Biarawati,24
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Wiraswasta,1193
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Lainnya,1299
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Belum/Tidak Bekerja,300
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Mengurus Rumah Tangga,6966
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pelajar/Mahasiswa,3217
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pensiunan,79
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pegawai Negeri Sipil,65
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Tentara Nasional Indonesia,19
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Kepolisian RI,20
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Perdagangan,6
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Petani/Pekebun,5
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Industri,2
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Konstruksi,1
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Transportasi,85
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Karyawan Swasta,9107
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Karyawan BUMN,16
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Karyawan Honorer,7
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Buruh Harian Lepas,965
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Buruh Tani/Perkebunan,1
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pembantu Rumah Tangga,3
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Tukang Batu,1
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Tukang Jahit,6
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Mekanik,6
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Seniman,4
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Imam Mesjid,1
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pendeta,5
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Wartawan,8
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Anggota DPRD Provinsi,1
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Dosen,3
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Guru,118
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pengacara,7
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Notaris,1
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Dokter,25
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Bidan,5
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Perawat,16
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Psikiater/Psikolog,2
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pelaut,1
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Sopir,72
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pedagang,166
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Biarawati,2
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Wiraswasta,2328
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Lainnya,2211
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Belum/Tidak Bekerja,255
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Mengurus Rumah Tangga,5964
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Pelajar/Mahasiswa,2839
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Pensiunan,107
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Pegawai Negeri Sipil,51
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Tentara Nasional Indonesia,24
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Kepolisian RI,15
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Perdagangan,2
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Industri,4
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Konstruksi,3
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Transportasi,79
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Karyawan Swasta,7586
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Karyawan BUMN,5
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Karyawan Honorer,4
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Buruh Harian Lepas,610
2020,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Buruh Tani/Perkebunan,4
